Price,Car,Mileage,Ext_color,Int_color,Transmission,Drivetrain
6988,2015 Nissan Versa Note S Plus,81563.0,Silve,Black,CVT,FWD
9589,2011 Jeep Liberty Sport,82245.0,Gray,Black,Automatic,RWD
9988,2015 Dodge Journey Crossroad,115836.0,Gray,Black,Automatic,FWD
9551,2014 Mazda Mazda3 i Sport,84765.0,Red,Black,Automatic,FWD
7998,2014 Mazda Mazda3 i Touring,118018.0,Silve,Black,Automatic,FWD
9997,2015 Toyota Corolla LE,71507.0,White,Othe,CVT,FWD
5818,2013 Hyundai Elantra GLS,109350.0,Red,Beige,Automatic,FWD
8955,2015 Kia Rio LX,30150.0,Silve,Black,Automatic,FWD
7956,2016 Nissan Sentra SV,99242.0,Gray,Gray,CVT,FWD
9789,2015 Chevrolet Malibu LS,82890.0,Black,Black,Automatic,FWD
8999,2015 Nissan Altima 2.5,79383.0,Beige,Othe,CVT,FWD
9000,2015 Toyota Corolla LE,67466.0,Silve,Gray,CVT,FWD
9249,2013 Ford Escape S,69380.0,White,Black,Automatic,FWD
9470,2014 Volkswagen Jetta SE,61260.0,Silve,Black,Automatic,FWD
7785,2014 Scion tC,130213.0,Silve,Gray,Automatic,FWD
8745,2011 BMW 740 Li,137406.0,Blue,Beige,Automatic,RWD
7818,2011 Honda Fit Sport w/ Navigation,80039.0,Black,Gray,Automatic,FWD
5900,2012 Honda Civic LX,127145.0,Gray,Othe,Manual,FWD
6552,2015 Mitsubishi Mirage DE,78982.0,White,Black,CVT,FWD
9999,2013 Chevrolet Captiva Sport LTZ,101063.0,Black,Black,Automatic,FWD
5986,2010 Scion xB,115800.0,Black,Black,Manual,FWD
5999,2013 Toyota Corolla L,99058.0,Red,Gray,Automatic,FWD
4819,2010 Kia Rio LX,98126.0,Beige,Beige,Automatic,FWD
8910,2015 Ford Fusion SE,103699.0,Gray,Beige,Automatic,FWD
8998,2012 Ford Escape Limited,82992.0,Gray,Othe,Automatic,FWD
9995,2013 Mazda Mazda3 i Grand Touring,68020.0,Black,Black,Manual,FWD
6298,2012 Ford Fusion SE,90570.0,White,Beige,Automatic,FWD
9995,2015 Toyota Corolla L,,Othe,Othe,Automatic,FWD
9976,2014 Ford Fusion SE,73893.0,Silve,Black,Automatic,FWD
7644,2012 Chevrolet Equinox 1LT,116099.0,Gold,Othe,Automatic,FWD
8300,2013 Hyundai Elantra GS,61200.0,Blue,Gray,Automatic,FWD
9677,2016 Hyundai Elantra Value Edition,80810.0,Gray,Black,Automatic,FWD
9995,2013 Hyundai Sonata SE 2.0T,75236.0,White,Black,Automatic,FWD
8499,2016 Kia Forte LX,56745.0,Gray,Black,Automatic,FWD
7944,2013 Dodge Avenger SE,70785.0,Silve,Black,Automatic,FWD
8495,2012 Chevrolet Equinox LTZ,124413.0,Red,Beige,Automatic,FWD
6958,2011 Nissan Altima 2.5 S,69356.0,Red,Gray,CVT,FWD
7995,2015 Kia Soul Base,53804.0,Brown,Black,Automatic,FWD
9900,2014 Volkswagen CC 2.0T Sport,64125.0,White,Black,Automatic,FWD
8900,2010 BMW X5 xDrive30i,117136.0,Black,Beige,Automatic,AWD
5888,2014 Mitsubishi Outlander Sport ES,117234.0,Black,Black,CVT,FWD
5988,2012 Nissan Rogue S,90402.0,Blue,Gray,CVT,FWD
7988,2012 Chevrolet Malibu LTZ,101514.0,White,Brow,Automatic,FWD
7791,2011 Kia Soul,57567.0,White,Othe,Automatic,FWD
7542,2014 Nissan Sentra SV,85619.0,Gray,Gray,CVT,FWD
9950,2013 Chevrolet Equinox 1LT,124016.0,Green,Othe,Automatic,Unknown
9999,2012 Kia Sportage LX,74905.0,Silve,Black,Automatic,FWD
5000,2013 Chrysler 200 S,125000.0,White,Black,Automatic,FWD
7500,2010 Honda Accord EX-L,114250.0,Gray,Beige,Manual,FWD
9399,2015 Nissan Sentra S,89176.0,Gray,Gray,CVT,FWD
9500,2014 Nissan Altima 2.5 SV,112264.0,Gray,Gray,CVT,FWD
6980,2014 Volkswagen Jetta Auto SE w/Connectivity PZEV,103602.0,Blue,Black,Automatic,FWD
5910,2014 Nissan Sentra SR,137000.0,White,Gray,Automatic,FWD
8490,2015 Nissan Versa Note S Plus,42303.0,Gray,Gray,CVT,FWD
5588,2011 Scion xB Base,128453.0,Gray,Black,Automatic,FWD
4488,2011 Scion xB Base,160047.0,Blue,Black,Automatic,FWD
6898,2013 Kia Rio LX,38608.0,Red,Beige,Automatic,FWD
7690,2013 Volvo S60 T5 Premier,113887.0,White,Beige,Automatic,AWD
7994,2013 Volkswagen Passat 2.5 SE,89399.0,Black,Beige,Automatic,FWD
9898,2017 Kia Forte LX,17769.0,Red,Black,Automatic,FWD
7998,2015 FIAT 500 Lounge,68849.0,Blue,White,Automatic,FWD
8299,2014 Kia Forte LX,55700.0,Red,Black,Automatic,FWD
9999,2014 Kia Sportage LX,80274.0,White,Gray,Automatic,FWD
8500,2015 Toyota Corolla LE,98286.0,Black,Black,CVT,FWD
9699,2019 Ford Fiesta SE,22859.0,Gray,Black,Automatic,FWD
9975,2011 Toyota Sienna XLE,130610.0,White,Beige,Automatic,FWD
6990,2013 Ford Taurus SEL,106896.0,Silve,Black,Automatic,FWD
9495,2018 Toyota Yaris iA Base,88470.0,Silve,Othe,Automatic,FWD
7499,2011 Mazda CX-7 i SV,83150.0,White,Beige,Automatic,FWD
9995,2012 Honda CR-V LX,70301.0,Gray,Gray,Automatic,FWD
8797,2016 Volkswagen Jetta 1.4T S,39494.0,Red,Black,Automatic,FWD
9998,2013 Toyota Camry LE,46823.0,Green,White,Automatic,FWD
9998,2013 Honda Accord Sport,117960.0,Blue,Black,CVT,FWD
8198,2016 Kia Soul Base,69676.0,Brown,Black,Automatic,FWD
6995,2012 Honda Pilot EX-L,101614.0,Gray,Beige,Automatic,FWD
7743,2015 Kia Optima LX,79393.0,Black,Gray,Automatic,FWD
8041,2013 Hyundai Sonata GLS,62306.0,White,Beige,Automatic,FWD
9698,2018 Kia Forte LX,32945.0,Red,Black,Automatic,FWD
7391,2016 Toyota Corolla LE,65162.0,Silve,Othe,Automatic,FWD
7990,2013 Mercedes-Benz C 250 Sport,91269.0,White,Beige,Automatic,RWD
5399,2013 Toyota Yaris LE,119686.0,Gray,Othe,Automatic,FWD
8995,2016 Chevrolet Cruze LS Automatic,21635.0,Silve,Black,Automatic,FWD
4500,2011 Chevrolet HHR LS,46007.0,White,Black,Automatic,FWD
7990,2013 Honda Civic LX,80200.0,Gray,Othe,Automatic,FWD
6990,2017 Chevrolet Cruze LS,105455.0,Gray,Black,Manual,FWD
9998,2017 Hyundai Elantra GT Base,66598.0,White,Black,Automatic,FWD
8298,2015 Mazda Mazda5 Sport,78420.0,Silve,Black,Automatic,FWD
9898,2017 Toyota Corolla L,51339.0,Silve,Black,CVT,FWD
6499,2014 Chevrolet Cruze 1LT,84723.0,Red,Gray,Automatic,FWD
6995,2011 Mazda Mazda2 Sport,44358.0,Blue,Black,Manual,FWD
9990,2019 Ford Fiesta SE,28399.0,White,Gray,Automatic,FWD
5995,2015 Ford Fiesta SE,83589.0,Blue,Gray,Automatic,FWD
8995,2013 Volkswagen Passat 2.5 SE,67818.0,Silve,Black,Automatic,FWD
9688,2016 Hyundai Tucson SE,102233.0,Gray,Black,Automatic,FWD
9995,2013 Cadillac ATS 3.6L Luxury,92043.0,Red,Othe,Automatic,RWD
6495,2011 Hyundai Santa Fe GLS,141658.0,Blue,Gray,Automatic,FWD
8944,2011 Acura MDX 3.7L,124308.0,Silve,Othe,Automatic,AWD
8490,2012 Chevrolet Traverse LS,115217.0,Blue,Gray,Automatic,FWD
9600,2018 Ford Fiesta SE,39589.0,White,Black,Automatic,FWD
7328,2014 Ford Focus SE,57426.0,Red,Gray,Automatic,FWD
8888,2016 Scion iA Base,42391.0,Gray,Black,Automatic,FWD
9495,2013 Honda Civic LX,64163.0,Blue,Othe,Automatic,FWD
4500,2011 Dodge Avenger Mainstreet,153156.0,Silve,Black,Automatic,FWD
5400,2013 Chevrolet Sonic LT,101909.0,Blue,Gray,Automatic,FWD
8900,2012 Mazda CX-7 i Touring,53000.0,Black,Beige,Automatic,FWD
8597,2013 Volkswagen Passat 2.5 SE,77338.0,Gray,Othe,Automatic,FWD
4900,2011 Hyundai Elantra GLS,127389.0,Red,Beige,Automatic,FWD
6995,2014 Nissan Altima 2.5 S,132762.0,Red,Gray,CVT,FWD
7999,2014 Toyota Corolla L,90903.0,Othe,Othe,Automatic,FWD
7281,2014 Ford Focus SE,68379.0,Black,Black,Automatic,FWD
7988,2014 Chevrolet Equinox 1LT,96205.0,Silve,Gray,Automatic,FWD
4750,2010 Honda Civic LX,142776.0,White,Gray,Automatic,FWD
8750,2013 Chevrolet Equinox 2LT,81665.0,Red,Black,Automatic,FWD
9250,2013 Kia Optima EX,74512.0,White,Beige,Automatic,FWD
6446,2012 Hyundai Sonata GLS,102657.0,Silve,Gray,Automatic,FWD
9995,2012 INFINITI G37 Journey,100739.0,Gray,Beige,Automatic,RWD
6996,2011 Chevrolet Equinox LS,98147.0,Gray,Gray,Automatic,FWD
9424,2017 Ford Escape SE,74696.0,Gray,Black,Automatic,FWD
9999,2013 Hyundai Sonata GLS,8000.0,Blue,Beige,Automanual,FWD
6993,2014 Chevrolet Cruze 1LT,94249.0,Red,Gray,Automatic,FWD
6197,2014 Mitsubishi Mirage ES,65189.0,Blue,Black,CVT,FWD
9528,2013 Ford Fusion SE,59923.0,Black,Black,Automatic,FWD
6398,2015 Mitsubishi Mirage DE,61669.0,Gray,Black,CVT,FWD
8944,2010 Cadillac CTS Luxury,94687.0,Red,Black,Automatic,AWD
9484,2013 Volkswagen Passat SEL Premium,77982.0,Gray,White,Automatic,FWD
9965,2016 Kia Soul Base,67128.0,Gray,Black,Automatic,FWD
9898,2018 Nissan Versa 1.6 SV,44908.0,Gray,Gray,CVT,FWD
7634,2012 Hyundai Santa Fe GLS,98422.0,Silve,Gray,Automatic,FWD
9766,2012 Ford Explorer XLT,151245.0,Othe,Othe,Automatic,FWD
9991,2016 Kia Soul +,66551.0,Blue,Black,Automatic,FWD
8998,2015 Kia Soul Base,42228.0,White,Black,Automatic,FWD
8490,2014 Jeep Patriot Sport,79424.0,Gray,Black,Manual,FWD
9988,2015 Chevrolet Sonic RS,42508.0,Red,Black,Automatic,FWD
8995,2011 Mercedes-Benz C300 Sport,72184.0,Black,Black,Manual,RWD
8950,2013 Toyota Camry SE,104263.0,Black,Black,Automatic,FWD
6133,2012 Nissan Sentra 2.0 S,98974.0,Black,Othe,CVT,FWD
9995,2014 Ford Escape S,72522.0,Gray,Othe,Automatic,FWD
8999,2010 Chevrolet Equinox LTZ,82440.0,Gold,Brow,Automatic,FWD
7887,2016 Kia Forte LX,103447.0,Silve,Othe,Automatic,FWD
4988,2011 Ford Fiesta SE,75169.0,Red,Black,Manual,FWD
8500,2013 Kia Soul Base,60698.0,Silve,Black,Automatic,FWD
8495,2015 Nissan Altima 2.5 SL,129603.0,Red,Beige,CVT,FWD
7900,2013 Hyundai Santa Fe Sport 2.0T,118315.0,Red,Beige,Automatic,FWD
7500,2014 Nissan Altima 2.5 S,74000.0,Brown,Black,CVT,FWD
9795,2014 Nissan Murano S,98273.0,White,Beige,CVT,FWD
5789,2015 Chevrolet Sonic LS,72765.0,Black,Black,Automatic,FWD
9500,2013 Jeep Compass Latitude,102265.0,Gray,Gray,CVT,4x4/4-wheel drive
9000,2014 Toyota Corolla S,118898.0,Silve,Black,CVT,FWD
7995,2010 Suzuki Grand Vitara Limited,75804.0,Blue,Gray,Automatic,RWD
6999,2011 Nissan Versa 1.8 S,56460.0,Blue,Gray,Automatic,FWD
5750,2014 Chevrolet Cruze 2LT,113700.0,Silve,Black,Automatic,FWD
9983,2012 Kia Optima LX,103527.0,White,Gray,Automatic,FWD
9500,2014 Chrysler 300 Base,128585.0,Blue,Black,Automatic,RWD
7985,2013 Honda Civic LX,101207.0,Gray,Black,Automatic,FWD
8493,2018 Nissan Versa 1.6 SV,43156.0,Silve,Gray,CVT,FWD
8999,2017 Volkswagen Jetta 1.4T S,48344.0,White,Black,Automatic,FWD
9947,2012 Honda Civic EX-L,46437.0,Blue,Gray,Automatic,FWD
9298,2015 Hyundai Elantra GT Base,30297.0,Red,Beige,Automatic,FWD
5990,2013 Ford Fiesta Titanium,89731.0,Black,Black,Other / Unknown,FWD
9999,2010 Honda Accord Crosstour EX-L,120932.0,Green,White,Automatic,FWD
9663,2013 Buick Regal Premium 1,110890.0,Black,Black,Automatic,FWD
8490,2014 Chevrolet Cruze 2LT,63166.0,Green,Black,Automatic,FWD
9977,2013 Mazda CX-5 Touring,80681.0,Silve,Black,Automatic,FWD
7490,2015 Chevrolet Cruze LS,108019.0,Blue,Black,Automatic,FWD
7995,2012 Honda Civic LX,78256.0,Red,Beige,Automatic,FWD
9350,2013 Chrysler 300,126224.0,White,Black,Automatic,RWD
9798,2016 Toyota Corolla L,40813.0,Blue,Gray,Automatic,FWD
9490,2011 Mercedes-Benz GLK 350 4MATIC,96930.0,Black,Black,Automatic,AWD
5998,2013 FIAT 500 Pop,44183.0,Gray,Black,Manual,FWD
8990,2018 Kia Forte LX,54062.0,Silve,Black,Automatic,FWD
6490,2012 Hyundai Elantra GLS,107616.0,Blue,Gray,Automatic,FWD
8768,2014 Chevrolet Malibu 1LZ,98594.0,Gray,Black,Automatic,FWD
8991,2017 Nissan Versa 1.6 SV,50267.0,Blue,Gray,CVT,FWD
8967,2015 Hyundai Sonata SE,85414.0,Silve,Gray,Automatic,FWD
7995,2015 Kia Optima LX,67890.0,Othe,Othe,Automatic,FWD
9900,2018 Ford Focus SE,42544.0,Silve,Black,Automatic,FWD
7699,2014 Volkswagen Routan SE,68600.0,Blue,Black,Automanual,Unknown
7995,2016 Nissan Murano SL,64893.0,Gray,Black,CVT,AWD
7191,2017 Ford Focus SE,50799.0,Red,Gray,Other / Unknown,FWD
9891,2019 Hyundai Accent SE,31024.0,Red,Black,Automatic,FWD
8990,2012 Mercedes-Benz C 250 Sport,64081.0,Gray,Beige,Automatic,RWD
9995,2017 Chevrolet Cruze LS,28439.0,Silve,Black,Automatic,FWD
9990,2018 Chevrolet Cruze LS,41852.0,White,Black,Manual,FWD
7990,2011 Toyota Camry SE,88068.0,Red,Othe,Manual,FWD
6990,2014 Ford Escape SE,130859.0,Orange,Black,Automatic,FWD
8590,2015 Ford Escape SE,84586.0,Black,Black,Automatic,FWD
8998,2018 Hyundai Elantra SE,60888.0,Black,Gray,Automatic,FWD
9990,2015 Nissan Altima 2.5 SL,66938.0,Beige,Othe,CVT,FWD
5995,2012 Chrysler 200 Touring,71375.0,Silve,Black,Automatic,FWD
4250,2010 Toyota Corolla LE,161812.0,White,Othe,Automatic,FWD
9988,2019 Nissan Sentra SV,37011.0,Gray,Othe,CVT,FWD
8500,2012 Kia Sorento LX,100270.0,Silve,Beige,Automatic,FWD
9596,2014 Kia Optima LX,74871.0,Black,Beige,Automatic,FWD
9998,2013 Ford Escape S,49276.0,Blue,Black,Automatic,FWD
7995,2012 Hyundai Sonata GLS,75936.0,White,Beige,Automatic,FWD
9910,2015 Kia Optima LX,66317.0,Black,Beige,Automatic,FWD
8244,2015 Kia Optima LX,70724.0,Gray,Othe,Automatic,FWD
8990,2014 Volkswagen Jetta SE,78904.0,Black,Othe,Automatic,FWD
6393,2010 Toyota Corolla LE,83900.0,Black,Gray,Automatic,FWD
9290,2017 Chevrolet Sonic Premier,66250.0,Red,Gray,Automatic,FWD
8995,2011 Chevrolet Equinox LT,103748.0,Blue,Gray,Automatic,FWD
5987,2012 Kia Rio5 SX,74500.0,Silve,Black,Automatic,FWD
9990,2015 Kia Optima LX,76941.0,Silve,Beige,Automatic,FWD
6995,2014 Volkswagen Jetta SE,99438.0,Silve,Black,Automatic,FWD
9476,2012 Ford Escape XLT,61423.0,Gold,Beige,Automatic,4x4/4-wheel drive
9989,2013 Hyundai Santa Fe Sport 2.0T,126662.0,Red,Beige,Automatic,FWD
5000,2010 smart ForTwo Passion,61823.0,Gray,Black,Automatic,RWD
5800,2011 Jeep Patriot Latitude X,112573.0,Silve,Black,CVT,4x4/4-wheel drive
9900,2015 Hyundai Sonata SE,68000.0,Silve,Gray,Automatic,FWD
9542,2012 Subaru Legacy 2.5i Limited,96186.0,Blue,Black,CVT,AWD
7997,2010 Cadillac CTS Luxury,96970.0,Silve,Gray,Manual,RWD
9465,2013 Hyundai Sonata SE,81764.0,Silve,Gray,Automatic,FWD
5500,2010 Toyota Corolla,124000.0,Red,Black,Automatic,FWD
9750,2011 GMC Acadia SLT-1,112287.0,White,Gray,Automatic,FWD
9994,2019 Nissan Versa 1.6 SV,34135.0,Silve,Othe,CVT,FWD
7980,2013 Mazda Mazda3 i Touring,85790.0,Silve,Black,Automatic,FWD
9399,2018 Ford Fiesta SE,40115.0,White,Black,Automatic,FWD
8490,2013 FIAT 500 Abarth,82410.0,Gray,Othe,Manual,FWD
9495,2011 BMW 335 i,91684.0,Beige,Brow,Automatic,RWD
9588,2013 Nissan Murano S,116659.0,Black,Black,CVT,FWD
7993,2016 Nissan Rogue S,130829.0,Black,Gray,CVT,FWD
7490,2013 Chevrolet Equinox LS,123405.0,Gray,Black,Automatic,FWD
3979,2010 Kia Sedona LX,124479.0,White,Gray,Automatic,FWD
7992,2011 Honda Fit Sport,86041.0,Black,Black,Automatic,FWD
5974,2012 Nissan Altima 2.5 S,131594.0,Silve,Gray,CVT,FWD
7461,2012 Scion xB,80830.0,Red,Gray,Automatic,FWD
7395,2014 Ford Focus SE,60553.0,Red,Black,Automatic,FWD
7500,2014 Kia Forte EX,91100.0,White,Black,Automatic,FWD
7033,2015 Kia Forte LX,84971.0,Red,Othe,Automatic,FWD
7700,2010 Subaru Forester 2.5X,75186.0,Gray,Gray,Automatic,AWD
9999,2015 Nissan Altima 2.5 S,82276.0,Brown,Black,CVT,FWD
7995,2011 Kia Sorento LX,99346.0,Red,Beige,Automatic,FWD
8791,2010 Acura TSX 3.5,83069.0,Gray,Beige,Automatic,FWD
6900,2012 Toyota Corolla L,119611.0,Black,Beige,Automatic,FWD
5994,2011 Hyundai Sonata GLS,119873.0,Blue,Beige,Manual,FWD
8991,2011 Kia Sportage LX,75000.0,White,Gray,Automatic,FWD
8993,2014 Hyundai Elantra SE,68584.0,Brown,Beige,Automatic,FWD
8727,2016 Hyundai Accent SE,4058.0,Black,Gray,Automatic,FWD
8944,2010 Toyota Highlander SE,153183.0,Silve,Othe,Automatic,FWD
9658,2012 Buick Enclave Leather,123093.0,Brown,Beige,Automatic,FWD
9988,2015 Dodge Journey SXT,83058.0,Silve,Black,Automatic,FWD
6988,2014 Volkswagen Jetta SE,116650.0,White,Black,Automatic,FWD
9900,2016 Mazda Mazda3 i Touring,61032.0,Black,Black,Automatic,FWD
6499,2016 Kia Forte LX,76531.0,Gray,Black,Manual,FWD
9995,2013 Dodge Dart Limited/GT,81500.0,Gray,Othe,Manual,FWD
8500,2011 Nissan Rogue S,88199.0,Gray,Gray,CVT,FWD
8450,2015 Volkswagen Jetta 1.8T SE,76647.0,White,Othe,Automatic,FWD
8795,2011 Honda Pilot Touring,159988.0,White,Beige,Automatic,FWD
6899,2011 Jeep Patriot Sport,128596.0,Black,Gray,CVT,4x4/4-wheel drive
9990,2011 Toyota Camry 2.0T SE 4-Door,106960.0,Red,Othe,Automatic,FWD
5500,2011 Scion tC Base,90000.0,Gray,Black,Manual,RWD
8000,2012 GMC Acadia SLE,150369.0,Blue,Gray,Automatic,FWD
9495,2016 Dodge Dart SXT,79390.0,Gray,Black,Automatic,FWD
9500,2014 Ford Focus SE,73484.0,Blue,Black,Automatic,FWD
9488,2014 Ford Escape Titanium,104613.0,Black,Black,Automatic,FWD
8898,2012 Nissan Altima 3.5 SR,100282.0,White,Gray,CVT,FWD
9753,2018 Nissan Versa 1.6 SV,37275.0,Silve,Black,CVT,FWD
8988,2011 GMC Acadia SLE,95615.0,Black,Black,Automatic,FWD
9000,2014 Subaru Outback 2.5i Limited,142739.0,Blue,Beige,CVT,AWD
9988,2012 Hyundai Tucson GLS,64275.0,Black,Beige,Automatic,FWD
8792,2018 Kia Soul +,67253.0,Black,Black,Automatic,FWD
9999,2019 Ford Fiesta SE,32973.0,White,Black,Automatic,FWD
9998,2018 Nissan Sentra S,60322.0,Silve,Gray,CVT,FWD
8298,2017 Nissan Versa Note SV,57431.0,Gray,Gray,CVT,FWD
5600,2011 Toyota Corolla LE,126081.0,Silve,Gray,Automatic,FWD
9444,2015 Honda Civic EX,86805.0,Gray,Othe,CVT,FWD
5500,2014 Nissan Versa 1.6 SV,118300.0,Silve,Gray,CVT,FWD
8300,2014 Chevrolet Traverse 2LT,141000.0,White,Othe,Automatic,FWD
8977,2013 Hyundai Tucson GLS,74850.0,Gray,Black,Automatic,FWD
7488,2013 Volkswagen Passat 2.5 SE,99784.0,Black,Black,Automatic,FWD
8340,2015 Volkswagen Golf TSI S w/Sunroof,102968.0,Silve,Black,Automatic,FWD
9798,2017 Hyundai Elantra GT Base,70137.0,Blue,Black,Automatic,FWD
9495,2015 Toyota Corolla L,85209.0,Silve,Black,Automatic,FWD
7390,2013 Toyota Corolla L,79673.0,Blue,Othe,Automatic,FWD
8990,2012 Mercedes-Benz C 250 Sport,80466.0,Black,Beige,Automatic,RWD
5490,2013 Toyota Corolla LE,84061.0,Gray,Gray,Automatic,FWD
8698,2014 Volkswagen Beetle Auto 2.5L Entry,58626.0,Gray,Black,Automatic,FWD
7798,2013 Honda Fit Base,45295.0,Gray,Black,Automatic,FWD
9798,2015 Ford Fusion Titanium,85200.0,Gray,Beige,Automatic,FWD
9988,2016 Kia Sportage LX,72185.0,Silve,Gray,Automatic,FWD
5988,2011 Toyota Corolla LE,108578.0,White,Gray,Automatic,FWD
8498,2015 Toyota Corolla LE,63680.0,Silve,Gray,CVT,FWD
7590,2013 Chevrolet Malibu 1LT,98041.0,White,Black,Automatic,FWD
9995,2018 Kia Soul Base,93306.0,Gray,Black,Automatic,FWD
9988,2011 Dodge Nitro Heat,62815.0,Gray,Gray,Automatic,RWD
5573,2015 Nissan Versa Note S Plus,121507.0,Blue,Gray,CVT,FWD
8436,2011 Chevrolet Equinox 2LT,111000.0,Black,Black,Automatic,FWD
9995,2013 Kia Sportage Base,81078.0,Black,Othe,Automatic,FWD
8477,2016 Kia Forte LX,74736.0,Gray,Black,Automatic,FWD
7998,2013 Toyota Corolla L,81640.0,Silve,Silve,Automatic,FWD
8853,2016 Kia Forte LX,41282.0,Gray,Black,Automatic,FWD
9297,2013 Volkswagen Passat 2.5 SEL,70291.0,White,Black,Automatic,FWD
9993,2015 FIAT 500 Pop,25862.0,Red,Black,Automatic,FWD
7798,2017 Nissan Versa Note SV,64877.0,Blue,Gray,CVT,FWD
8999,2012 Hyundai Veloster Base,85926.0,Gray,Black,Automatic,FWD
9999,2019 Ford Fiesta SE,30431.0,White,Othe,Automatic,FWD
5988,2013 FIAT 500 Pop,73716.0,Red,Beige,Automatic,FWD
8900,2014 Ford Escape Titanium,99243.0,Black,Black,Automatic,FWD
6900,2016 Hyundai Elantra SE,94486.0,Black,Gray,Automatic,FWD
5997,2015 Chevrolet Spark LS,83057.0,Red,Silve,Manual,FWD
9586,2015 Chevrolet Equinox LS,75039.0,Black,Black,Automatic,FWD
9300,2010 Ford Edge Limited,83812.0,White,Othe,Automatic,FWD
6972,2012 Kia Sportage LX,130120.0,Silve,Black,Automatic,FWD
8388,2014 Nissan Rogue Select S,81664.0,Gray,Black,CVT,FWD
6995,2010 Dodge Journey SXT,113348.0,White,Gray,Automatic,FWD
5975,2015 Hyundai Elantra SE,144414.0,Gray,Black,Automatic,FWD
6992,2012 Hyundai Accent GLS,71579.0,Blue,Beige,Automatic,FWD
6745,2017 Hyundai Accent SE,83830.0,White,Gray,Automatic,FWD
9499,2014 Ford Fusion SE,87282.0,Blue,Beige,Automatic,FWD
7990,2014 Jeep Compass Sport,105200.0,Gray,Othe,Automatic,4x4/4-wheel drive
6988,2013 Ford Escape S,108104.0,White,Gray,Automatic,FWD
7749,2014 Ford Escape SE,105375.0,Black,Black,Automatic,FWD
8574,2013 Hyundai Sonata SE,83190.0,Black,Black,Automatic,FWD
9991,2018 Mitsubishi Mirage SE,28949.0,Othe,Gray,CVT,FWD
8143,2016 Kia Rio EX,62312.0,White,Black,Automatic,FWD
8725,2013 Hyundai Sonata GLS,88693.0,Blue,Gray,Automatic,FWD
9999,2015 Nissan Altima 2.5 S,87014.0,Gray,Gray,CVT,FWD
9521,2013 Nissan Maxima SV,106984.0,Gray,Gray,CVT,FWD
3999,2013 Dodge Avenger SE,130526.0,Red,Gray,Automatic,FWD
7999,2011 BMW 528 i,126049.0,Black,Black,Automatic,RWD
9698,2018 Nissan 1.6 SV,36150.0,White,Black,CVT,FWD
9298,2013 Kia Optima SX,88789.0,Black,Black,Automatic,FWD
6250,2012 Mazda Mazda3 i Sport,77345.0,Gray,Black,Manual,FWD
9488,2011 BMW 328 i,92427.0,Black,Black,Other / Unknown,RWD
9988,2014 Ford Flex SEL,123513.0,Black,Black,Automatic,FWD
6998,2013 Hyundai Elantra Limited,115462.0,Red,Beige,Automatic,FWD
6595,2016 Kia Rio LX,67255.0,Yellow,Gray,Manual,FWD
8500,2011 Mazda Mazda6 s Grand Touring,82004.0,Black,Black,Automatic,FWD
8987,2014 Ford Fusion Titanium,108567.0,Silve,Othe,Automatic,FWD
7900,2016 Kia Rio EX,88521.0,Othe,Othe,Automatic,FWD
7987,2013 Hyundai Veloster,85745.0,Red,Black,Automatic,FWD
9360,2015 Kia Soul Base,40271.0,Silve,Black,Automatic,FWD
9499,2012 Mazda Mazda3 s Grand Touring,68116.0,Gray,Black,Automatic,FWD
9899,2016 Hyundai Elantra SE,77701.0,Red,Gray,Automatic,FWD
6372,2012 Ford Fusion SE,80659.0,Silve,Othe,Automatic,FWD
5400,2010 Ford Focus SE,93534.0,Gray,Black,Automatic,FWD
9995,2016 Ford Focus SE,56000.0,Red,Black,Automatic,FWD
9995,2017 Volkswagen Golf SportWagen TSI S,144824.0,Gray,Black,Automatic,FWD
6894,2011 Scion xD Base,51874.0,Gray,Gray,Automatic,FWD
9900,2012 Volvo XC90 3.2 Premier Plus,90376.0,Silve,Black,Automatic,FWD
8988,2012 Toyota Corolla S,114677.0,White,Gray,Automatic,FWD
7995,2013 Hyundai Sonata Limited,107006.0,Silve,Gray,Automatic,FWD
6988,2010 Chevrolet Equinox LT,126980.0,Brown,Gray,Automatic,FWD
10000,2014 Jeep Cherokee Sport,105931.0,Black,Black,Automatic,FWD
8999,2013 Ford Escape S,69193.0,Green,Black,Automatic,FWD
9995,2014 Ford Fusion S,63504.0,Red,Othe,Automatic,FWD
9000,2015 Nissan Rogue Select S,98798.0,Blue,Gray,CVT,FWD
9750,2017 Hyundai Elantra SE,84232.0,Gray,Beige,Automatic,FWD
7642,2015 Ford Fiesta SE,82027.0,Red,Othe,Automatic,FWD
9990,2016 Hyundai Elantra Value Edition,91714.0,Red,Black,Automatic,FWD
8750,2013 Toyota Camry SE,143403.0,Gray,Gray,Automatic,FWD
7490,2012 Mazda Mazda3 i Sport,64756.0,Silve,Black,Automatic,FWD
9780,2015 Dodge Journey SE,113420.0,Red,Gray,Automatic,FWD
7990,2015 Nissan Versa 1.6 S+,86806.0,Red,Gray,CVT,FWD
6288,2015 Jeep Patriot Sport,99986.0,Red,Gold,Automatic,FWD
9853,2018 Nissan Versa 1.6 SV,36927.0,Gray,Black,CVT,FWD
7999,2013 Volkswagen Jetta SE,58096.0,Silve,Black,Automatic,FWD
7878,2010 Toyota Matrix Base,73862.0,White,Gray,Manual,FWD
